ID,Prediction_1
vc-exact_131_1737,0.9907094240188599
vc-exact_091_138,1.0
vc-exact_157_2673,0.02552168443799019
vc-exact_081_47,1.0799101346492535e-07
vc-exact_131_355,0.9998764991760254
vc-exact_131_1038,5.998841152177192e-05
vc-exact_157_731,0.9919238686561584
vc-exact_157_1456,0.9999510049819946
vc-exact_131_2064,0.0011008033761754632
vc-exact_157_1592,0.22774022817611694
vc-exact_063_59,0.9990334510803223
vc-exact_063_105,0.9999808073043823
vc-exact_157_811,0.9999613761901855
vc-exact_131_1119,0.9999192953109741
vc-exact_157_609,0.9994142055511475
vc-exact_043_18,1.0
vc-exact_157_971,0.00037956744199618697
vc-exact_157_1933,0.9629945755004883
vc-exact_057_99,1.0
vc-exact_053_101,0.9999984502792358
vc-exact_053_41,0.9999990463256836
vc-exact_131_2664,0.0001491984148742631
vc-exact_157_868,0.9753630757331848
vc-exact_157_1938,0.0003602642973419279
vc-exact_157_2298,0.00035655873944051564
vc-exact_061_33,1.0
vc-exact_131_1029,0.035488974303007126
vc-exact_131_1147,0.0051402500830590725
vc-exact_053_187,1.0
vc-exact_091_177,1.0
vc-exact_081_110,1.0
vc-exact_157_664,0.0075043924152851105
vc-exact_069_19,3.868994100791889e-12
vc-exact_157_2652,0.011450144462287426
vc-exact_073_76,0.9886903166770935
vc-exact_071_47,0.9999982118606567
vc-exact_131_504,1.0
vc-exact_005_176,1.0
vc-exact_035_72,1.0
vc-exact_067_160,1.0
vc-exact_091_161,3.379626150490367e-06
vc-exact_131_1165,0.9998770952224731
vc-exact_157_2024,0.0005935356020927429
vc-exact_131_466,1.0
vc-exact_005_102,0.999942421913147
vc-exact_053_148,0.004168207291513681
vc-exact_043_153,0.9996296167373657
vc-exact_131_1767,0.006206125020980835
vc-exact_037_144,0.00013245042646303773
vc-exact_031_42,1.0
vc-exact_031_118,0.9999822378158569
vc-exact_047_23,0.001097576110623777
vc-exact_069_113,0.9976034760475159
vc-exact_131_2024,0.0147935776039958
vc-exact_157_15,0.05810772627592087
vc-exact_157_1209,0.9965997338294983
vc-exact_157_1311,0.9921107888221741
vc-exact_055_188,0.9995517134666443
vc-exact_157_230,0.004069608170539141
vc-exact_035_98,0.9999852180480957
vc-exact_057_45,1.0
vc-exact_057_40,1.509691742285213e-06
vc-exact_157_386,0.0015634886221960187
vc-exact_041_140,1.0
vc-exact_049_37,1.0
vc-exact_067_46,1.0
vc-exact_157_1966,0.9887329339981079
vc-exact_073_7,1.2088987944025575e-07
vc-exact_019_110,1.0
vc-exact_131_1812,0.9683442115783691
vc-exact_131_1091,0.9999406337738037
vc-exact_131_2203,0.024276582524180412
vc-exact_157_2289,0.9999939203262329
vc-exact_131_912,0.9935770630836487
vc-exact_063_75,3.4146441976190545e-06
vc-exact_131_1185,1.0
vc-exact_053_68,0.9999994039535522
vc-exact_131_560,0.9999566078186035
vc-exact_157_1395,0.9998496770858765
vc-exact_019_171,1.0
vc-exact_057_115,1.0
vc-exact_131_2975,0.9928560256958008
vc-exact_157_2603,0.018364317715168
vc-exact_041_131,1.0
vc-exact_157_1652,0.999998927116394
vc-exact_157_2483,0.999955415725708
vc-exact_063_41,6.430261419154704e-05
vc-exact_131_2269,0.9850019812583923
vc-exact_131_1655,0.9992246627807617
vc-exact_073_75,1.6852076214490808e-06
vc-exact_157_1681,0.9980661273002625
vc-exact_157_1194,0.0022784597240388393
vc-exact_041_112,2.161936436095857e-06
vc-exact_073_185,0.9999958276748657
vc-exact_077_73,1.0
vc-exact_131_977,0.9999940395355225
vc-exact_157_1374,0.989022970199585
vc-exact_071_186,0.9999998807907104
vc-exact_093_60,1.0
vc-exact_131_285,0.010571407154202461
vc-exact_019_131,1.0
vc-exact_071_87,1.0
vc-exact_131_152,0.24987193942070007
vc-exact_057_190,1.0
vc-exact_071_153,1.1144297040743822e-08
vc-exact_059_71,0.9999834299087524
vc-exact_059_116,3.3463580621173605e-05
vc-exact_091_12,1.0
vc-exact_157_888,0.9999998807907104
vc-exact_077_24,1.0
vc-exact_047_26,1.0
vc-exact_043_155,1.2180886699297844e-07
vc-exact_069_194,1.0
vc-exact_067_140,1.0
vc-exact_057_173,5.639471667429063e-10
vc-exact_057_29,1.0
vc-exact_131_741,0.0007710731006227434
vc-exact_035_49,1.0786959592223866e-06
vc-exact_157_479,0.9975046515464783
vc-exact_157_680,0.9903503060340881
vc-exact_131_2072,0.00010844530333997682
vc-exact_131_1511,0.003684079507365823
vc-exact_047_123,0.9999995231628418
vc-exact_043_199,3.793781122585216e-10
vc-exact_157_232,0.9999942779541016
vc-exact_077_68,1.0
vc-exact_157_2233,0.0048506432212889194
vc-exact_157_574,1.9955225070589222e-05
vc-exact_035_145,1.0
vc-exact_077_49,1.0
vc-exact_045_8,0.9496704339981079
vc-exact_131_2430,0.9999939203262329
vc-exact_045_196,3.795874747337946e-13
vc-exact_131_887,0.9999995231628418
vc-exact_045_165,1.0
vc-exact_157_2209,0.999703586101532
vc-exact_055_32,1.0
vc-exact_131_1921,0.9818618297576904
vc-exact_157_1894,0.0043938360176980495
vc-exact_061_199,5.598121788352728e-06
vc-exact_157_63,0.9985904097557068
vc-exact_157_130,0.028509942814707756
vc-exact_157_2368,0.9998018145561218
vc-exact_131_1383,0.9934287667274475
vc-exact_035_180,1.0
vc-exact_041_121,0.006426394451409578
vc-exact_131_1788,0.0014395001344382763
vc-exact_157_2884,0.9990000128746033
vc-exact_035_121,0.9999998807907104
vc-exact_063_24,8.930004078696378e-19
vc-exact_051_85,1.0
vc-exact_157_126,0.007860662415623665
vc-exact_019_188,1.371088247277552e-12
vc-exact_131_1958,0.9728682637214661
vc-exact_091_32,1.0
vc-exact_047_9,3.9273928553740234e-10
vc-exact_093_188,0.9999998807907104
vc-exact_131_357,1.0
vc-exact_157_1072,0.9934989213943481
vc-exact_157_300,0.9945603013038635
vc-exact_157_443,0.9990216493606567
vc-exact_131_108,0.1082797572016716
vc-exact_157_2343,0.0003175236051902175
vc-exact_005_65,7.060352231746947e-07
vc-exact_157_1416,0.9835970997810364
vc-exact_073_77,0.00039520050631836057
vc-exact_051_8,2.1833691798978094e-10
vc-exact_093_115,5.3217114742709626e-11
vc-exact_131_1181,0.9830206632614136
vc-exact_131_2735,0.9806290864944458
vc-exact_047_96,0.9999837875366211
vc-exact_059_158,0.9999960660934448
vc-exact_047_173,5.218108611870775e-09
vc-exact_057_100,1.0
vc-exact_041_157,0.9999924898147583
vc-exact_131_130,0.9976876974105835
vc-exact_035_188,6.252615207813506e-07
vc-exact_005_94,9.894972663460067e-07
vc-exact_131_2181,0.9999334812164307
vc-exact_131_2871,0.9919881820678711
vc-exact_131_2586,0.000787890050560236
vc-exact_131_1972,0.007317515090107918
vc-exact_157_1767,0.9996811151504517
vc-exact_093_178,1.437491903288901e-07
vc-exact_005_164,1.0
vc-exact_157_1812,0.9998586177825928
vc-exact_081_143,1.0
vc-exact_157_67,0.9999878406524658
vc-exact_005_86,1.0
vc-exact_131_1726,0.9491919279098511
vc-exact_053_108,1.0
vc-exact_071_46,1.0
vc-exact_157_2269,0.9966787099838257
vc-exact_157_2401,0.009414402768015862
vc-exact_157_2561,0.9742428660392761
vc-exact_131_45,0.008679697290062904
vc-exact_157_2385,0.9919925928115845
vc-exact_131_1224,0.9867578148841858
vc-exact_037_19,1.0
vc-exact_059_160,7.887086539426491e-09
vc-exact_061_77,0.999988317489624
vc-exact_131_350,0.019391631707549095
vc-exact_131_2876,0.16476228833198547
vc-exact_057_132,1.0
vc-exact_157_600,0.9921969175338745
vc-exact_157_1637,0.004103947896510363
vc-exact_083_84,1.0
vc-exact_157_2662,0.0008895890787243843
vc-exact_031_46,1.372480937789078e-07
vc-exact_157_1595,0.024123743176460266
vc-exact_061_101,4.630566485808174e-10
vc-exact_131_1413,0.9895839095115662
vc-exact_041_110,1.0
vc-exact_157_1010,0.989330530166626
vc-exact_019_11,0.00011559350969037041
vc-exact_157_393,0.999713122844696
vc-exact_157_1018,0.00032515948987565935
vc-exact_005_47,0.9982390403747559
vc-exact_071_157,1.0
vc-exact_157_560,0.043468620628118515
vc-exact_045_147,0.9999938011169434
vc-exact_093_98,1.0
vc-exact_157_2696,0.0205494724214077
vc-exact_131_786,0.9750795960426331
vc-exact_131_2342,0.015751320868730545
vc-exact_131_617,0.03466412425041199
vc-exact_131_2006,0.9999147653579712
vc-exact_049_8,1.0
vc-exact_043_43,1.585169229656458e-05
vc-exact_083_79,1.0
vc-exact_047_66,1.0
vc-exact_157_2138,0.9999843835830688
vc-exact_131_453,0.936532199382782
vc-exact_157_1299,0.9967629909515381
vc-exact_051_79,1.0
vc-exact_157_1550,0.9999809265136719
vc-exact_073_164,1.0
vc-exact_019_136,0.9999960660934448
vc-exact_157_2344,0.9960615038871765
vc-exact_083_58,1.0
vc-exact_131_1829,1.0
vc-exact_049_72,1.0
vc-exact_157_2876,0.008476999588310719
vc-exact_131_888,0.9999758005142212
vc-exact_131_2075,1.0
vc-exact_157_834,0.9995079040527344
vc-exact_131_1635,0.032642289996147156
vc-exact_035_64,1.0
vc-exact_065_161,9.88470545254664e-23
vc-exact_077_54,6.907087879426399e-08
vc-exact_131_1612,0.9640593528747559
vc-exact_049_71,1.0
vc-exact_041_52,1.0
vc-exact_019_162,3.1657065846957266e-05
vc-exact_047_86,0.9999755620956421
vc-exact_049_89,1.0
vc-exact_157_2899,0.9869182705879211
vc-exact_157_1057,0.9895632863044739
vc-exact_131_2910,3.383888542884961e-05
vc-exact_157_2670,0.9999673366546631
vc-exact_157_2974,0.022020481526851654
vc-exact_157_2537,0.9990730285644531
vc-exact_063_165,0.9999997615814209
vc-exact_071_113,0.9999983310699463
vc-exact_081_147,0.9999262094497681
vc-exact_157_505,0.9999982118606567
vc-exact_073_157,1.0
vc-exact_049_6,1.0
vc-exact_005_42,1.0
vc-exact_035_73,2.0412506407385678e-10
vc-exact_131_2976,0.024731680750846863
vc-exact_059_72,1.024342354103043e-13
vc-exact_157_1016,0.9577845931053162
vc-exact_081_10,1.0
vc-exact_055_62,1.0
vc-exact_157_80,0.9999299049377441
vc-exact_157_2872,0.9890484809875488
vc-exact_083_127,7.174497113737743e-06
vc-exact_031_68,2.035233537256431e-09
vc-exact_157_2371,0.9884728789329529
vc-exact_041_48,1.0
vc-exact_069_94,0.00016093604790512472
vc-exact_131_1100,0.9999970197677612
vc-exact_019_62,1.0
vc-exact_131_1441,0.0006752975168637931
vc-exact_131_2798,0.0022363874595612288
vc-exact_047_177,2.552686728662934e-09
vc-exact_131_849,0.987821638584137
vc-exact_157_429,0.01857340708374977
vc-exact_093_76,1.0
vc-exact_157_934,0.9999663829803467
vc-exact_157_192,0.9936345815658569
vc-exact_043_53,1.0
vc-exact_059_101,1.0
vc-exact_157_1695,0.9966572523117065
vc-exact_131_729,0.996795117855072
vc-exact_157_665,0.0001244460145244375
vc-exact_131_2174,0.9977819323539734
vc-exact_057_125,1.0
vc-exact_131_778,0.9999979734420776
vc-exact_077_147,1.0
vc-exact_131_291,3.8032496377127245e-05
vc-exact_077_12,1.0
vc-exact_077_171,0.8954171538352966
vc-exact_157_2857,0.8951404094696045
vc-exact_019_19,0.9723598957061768
vc-exact_131_261,0.9955761432647705
vc-exact_035_14,1.0
vc-exact_157_2806,0.021467626094818115
vc-exact_131_997,0.002540153916925192
vc-exact_041_93,0.9999910593032837
vc-exact_157_1844,0.9486507177352905
vc-exact_035_41,1.0
vc-exact_157_716,0.9633005261421204
vc-exact_157_398,0.9995703101158142
vc-exact_157_746,0.9988716244697571
vc-exact_157_815,0.004133014008402824
vc-exact_131_1831,0.0019749694038182497
vc-exact_157_1472,0.9996546506881714
vc-exact_157_776,0.9999275207519531
vc-exact_131_865,0.9980904459953308
vc-exact_131_2364,0.0014431234449148178
vc-exact_055_135,0.9999966621398926
vc-exact_131_800,0.998387336730957
vc-exact_157_1752,0.005158484913408756
vc-exact_157_1605,0.006948383525013924
vc-exact_037_121,1.0
vc-exact_131_506,0.9999310970306396
vc-exact_043_74,1.0
vc-exact_131_828,0.0008897696970961988
vc-exact_131_788,6.940962339285761e-05
vc-exact_131_552,0.9950464963912964
vc-exact_081_167,1.0
vc-exact_131_1666,0.9999983310699463
vc-exact_005_114,0.9991052746772766
vc-exact_055_82,6.8904526415281e-05
vc-exact_031_50,1.0
vc-exact_051_185,0.9999973773956299
vc-exact_083_55,0.9999971389770508
vc-exact_043_52,0.002639738842844963
vc-exact_019_142,1.0
vc-exact_131_1610,8.174030199370463e-07
vc-exact_057_137,1.0
vc-exact_131_2321,0.000961463840212673
vc-exact_131_1717,0.15669038891792297
vc-exact_043_194,1.0
vc-exact_077_44,1.0
vc-exact_157_896,0.0004407331289257854
vc-exact_005_77,0.00022234002244658768
vc-exact_157_2200,0.0026916321367025375
vc-exact_157_1349,0.007106029894202948
vc-exact_157_1963,0.9999452829360962
vc-exact_053_26,0.9999973773956299
vc-exact_019_107,1.0
vc-exact_055_65,1.0
vc-exact_057_198,3.3667262311354307e-09
vc-exact_069_65,1.0
vc-exact_131_2273,0.003096623346209526
vc-exact_077_9,4.011264209680121e-08
vc-exact_035_198,0.0019965816754847765
vc-exact_019_98,1.0
vc-exact_035_170,1.0
vc-exact_081_80,0.999993085861206
vc-exact_157_2868,0.9889266490936279
vc-exact_047_127,1.0
vc-exact_131_2049,0.999997615814209
vc-exact_131_1105,0.022535959258675575
vc-exact_055_99,1.0
vc-exact_067_198,1.4635182310485106e-07
vc-exact_157_2701,0.00753411278128624
vc-exact_157_1354,0.9960015416145325
vc-exact_131_181,0.0021479332353919744
vc-exact_131_1334,0.0004113823233637959
vc-exact_035_164,1.0
vc-exact_131_1727,0.9945887327194214
vc-exact_157_2892,1.138031166192377e-06
vc-exact_131_1617,0.008591542951762676
vc-exact_055_196,1.0
vc-exact_073_173,2.8118314787661802e-08
vc-exact_157_226,0.00017072718765120953
vc-exact_057_41,2.5466551090147505e-10
vc-exact_131_2801,0.999947190284729
vc-exact_073_65,0.9999083280563354
vc-exact_131_1587,0.9999244213104248
vc-exact_131_2912,0.9976949095726013
vc-exact_131_1698,0.011837074533104897
vc-exact_157_2381,0.9645397663116455
vc-exact_053_191,0.0004796420980710536
vc-exact_057_119,9.826324003370246e-07
vc-exact_157_1027,0.009654839523136616
vc-exact_157_1663,0.9999350309371948
vc-exact_049_155,0.9992746710777283
vc-exact_055_169,1.0
vc-exact_035_111,1.0
vc-exact_131_1228,0.9857638478279114
vc-exact_131_363,0.9962913990020752
vc-exact_049_140,1.4018952665395545e-09
vc-exact_073_156,1.0
vc-exact_131_934,0.9901190996170044
vc-exact_093_127,1.0
vc-exact_131_218,0.007002717815339565
vc-exact_055_73,0.9999918937683105
vc-exact_093_55,0.9999998807907104
vc-exact_157_822,0.006523454561829567
vc-exact_131_2378,0.006762203760445118
vc-exact_131_2428,1.0
vc-exact_131_387,0.9994878768920898
vc-exact_157_1055,0.995380163192749
vc-exact_083_41,4.825659461768852e-16
vc-exact_071_192,2.2895097276376397e-13
vc-exact_157_1911,0.9999648332595825
vc-exact_057_26,1.0
vc-exact_157_666,0.9998252987861633
vc-exact_131_226,0.9923793077468872
vc-exact_157_1909,0.9966117739677429
vc-exact_035_33,0.999956488609314
vc-exact_157_1116,0.00038819044129922986
vc-exact_157_437,0.13844004273414612
vc-exact_093_189,0.999998927116394
vc-exact_131_287,0.9999998807907104
vc-exact_131_2521,0.9995834231376648
vc-exact_157_2628,0.9886472821235657
vc-exact_131_1300,8.581338306612452e-07
vc-exact_083_147,1.0
vc-exact_061_113,1.1698206208166084e-06
vc-exact_131_2848,0.009021643549203873
vc-exact_131_1850,0.040323466062545776
vc-exact_063_198,1.5651114892989426e-07
vc-exact_157_1719,0.9999967813491821
vc-exact_093_40,0.9989036321640015
vc-exact_157_962,0.00017105339793488383
vc-exact_131_2867,0.08876882493495941
vc-exact_047_79,1.0
vc-exact_131_1315,0.9999445676803589
vc-exact_059_14,1.0
vc-exact_157_2720,0.0008235920686274767
vc-exact_093_164,3.2518728403374553e-06
vc-exact_053_118,1.0
vc-exact_131_2121,0.9779225587844849
vc-exact_069_35,2.8487123771014922e-08
vc-exact_063_103,1.0
vc-exact_061_83,1.0
vc-exact_073_31,1.0
vc-exact_131_962,0.0028277202509343624
vc-exact_131_942,0.9998279809951782
vc-exact_131_1917,0.9855026006698608
vc-exact_157_12,0.015530395321547985
vc-exact_131_1832,0.00028142944211140275
vc-exact_035_75,1.0
vc-exact_131_364,0.9998704195022583
vc-exact_157_1437,1.883808545244392e-05
vc-exact_005_157,6.387169560184702e-05
vc-exact_131_2345,0.9997666478157043
vc-exact_157_586,0.9943232536315918
vc-exact_157_261,0.9936098456382751
vc-exact_157_911,0.9981829524040222
vc-exact_157_818,0.9998181462287903
vc-exact_157_1189,0.9978526830673218
vc-exact_005_53,0.9999631643295288
vc-exact_057_44,3.7287773011485115e-05
vc-exact_067_122,0.0010818254668265581
vc-exact_093_42,1.0
vc-exact_131_2238,0.026049764826893806
vc-exact_157_1875,0.9994696974754333
vc-exact_157_633,0.9921737909317017
vc-exact_091_176,1.0
vc-exact_131_586,0.9999630451202393
vc-exact_131_1903,0.0020825208630412817
vc-exact_005_192,2.1339488336102885e-12
vc-exact_157_301,0.9981443881988525
vc-exact_063_179,1.0
vc-exact_157_2390,0.9970133304595947
vc-exact_131_2314,0.003099618712440133
vc-exact_131_172,0.9756553769111633
vc-exact_049_28,1.3515791579266079e-06
vc-exact_055_49,0.9999879598617554
vc-exact_057_89,1.0
vc-exact_157_272,0.9652186036109924
vc-exact_083_113,0.9999996423721313
vc-exact_157_2564,0.9999066591262817
vc-exact_045_142,0.999414324760437
vc-exact_131_543,0.9847431182861328
vc-exact_081_77,1.0
vc-exact_157_303,0.9993501305580139
vc-exact_031_106,1.0
vc-exact_131_320,1.2193268958071712e-05
vc-exact_051_53,1.0
vc-exact_131_1057,0.9851672053337097
vc-exact_157_274,0.9992344379425049
vc-exact_091_25,1.0
vc-exact_131_580,0.9809602499008179
vc-exact_073_4,1.0
vc-exact_157_660,0.0016085307579487562
vc-exact_131_1710,1.2627298247025465e-06
vc-exact_131_1,0.004040268249809742
vc-exact_065_109,1.0
vc-exact_041_10,1.0
vc-exact_131_2956,0.9866936802864075
vc-exact_059_20,0.9999415874481201
vc-exact_047_61,1.0
vc-exact_059_122,0.9999487400054932
vc-exact_035_184,0.9997497200965881
vc-exact_131_2546,0.03370537608861923
vc-exact_069_8,0.9999994039535522
vc-exact_083_26,2.3379076083074324e-05
vc-exact_131_368,0.005260432604700327
vc-exact_157_2934,0.9998433589935303
vc-exact_157_739,0.9969995021820068
vc-exact_157_780,0.9959569573402405
vc-exact_057_97,1.0
vc-exact_037_159,1.0
vc-exact_035_56,1.0
vc-exact_157_1254,0.015384080819785595
vc-exact_157_673,0.9974435567855835
vc-exact_081_6,0.9999998807907104
vc-exact_063_107,4.693043263032104e-12
vc-exact_071_101,1.0
vc-exact_131_753,0.9999954700469971
vc-exact_157_1539,0.0001729909999994561
vc-exact_077_11,1.9005201058741594e-12
vc-exact_157_1365,0.004672348499298096
vc-exact_091_15,0.9999947547912598
vc-exact_157_1528,0.000299241510219872
vc-exact_045_130,1.3569494967669016e-06
vc-exact_157_1411,0.09350164234638214
vc-exact_131_1830,0.99220871925354
vc-exact_081_58,0.9999892711639404
vc-exact_157_1047,0.0004916604957543314
vc-exact_131_26,1.5409277693834156e-05
vc-exact_157_1969,0.999832034111023
vc-exact_131_2296,0.05496206134557724
vc-exact_131_2570,0.11276977509260178
vc-exact_157_1626,0.008707134984433651
vc-exact_157_1828,0.9996041655540466
vc-exact_053_19,1.0
vc-exact_157_360,0.9488247632980347
vc-exact_157_2016,0.0031302720308303833
vc-exact_131_1517,0.00501590222120285
vc-exact_055_35,1.0
vc-exact_053_190,1.0
vc-exact_157_2508,0.9995842576026917
vc-exact_059_23,1.0
vc-exact_131_781,0.01901983842253685
vc-exact_131_1210,0.08060534298419952
vc-exact_131_1946,0.9576547145843506
vc-exact_157_1660,0.999704897403717
vc-exact_131_1634,0.9635284543037415
vc-exact_081_45,4.297673328323981e-09
vc-exact_055_37,1.0
vc-exact_157_180,0.9224594235420227
vc-exact_131_2925,0.0751134529709816
vc-exact_157_1084,0.8967764377593994
vc-exact_131_1237,0.9962738752365112
vc-exact_131_2094,0.9903563857078552
vc-exact_131_303,0.999997615814209
vc-exact_131_1607,0.0160110704600811
vc-exact_157_954,0.9994871616363525
vc-exact_065_149,1.0
vc-exact_063_88,2.3097327287762504e-22
vc-exact_019_0,1.5171104547875817e-18
vc-exact_077_126,0.9999945163726807
vc-exact_131_1392,0.9953227639198303
vc-exact_061_154,1.0
vc-exact_081_159,1.0
vc-exact_131_1343,0.00818624533712864
vc-exact_005_136,0.0020453559700399637
vc-exact_131_2274,0.9999994039535522
vc-exact_019_179,1.0
vc-exact_035_148,0.9999977350234985
vc-exact_157_577,0.9978640675544739
vc-exact_065_0,0.9999758005142212
vc-exact_157_1975,2.838214822986629e-05
vc-exact_069_174,0.9996616840362549
vc-exact_051_6,1.0
vc-exact_131_2515,0.051444970071315765
vc-exact_131_1365,0.9979629516601562
vc-exact_071_188,9.172881982522085e-05
vc-exact_077_40,1.0
vc-exact_061_190,1.0
vc-exact_157_2518,0.9979472756385803
vc-exact_157_1866,0.9999971389770508
vc-exact_157_424,0.9943705201148987
vc-exact_157_1696,0.999288022518158
vc-exact_157_2362,0.9774619936943054
vc-exact_043_150,1.0
vc-exact_157_2320,0.999906063079834
vc-exact_157_2489,0.00018671488214749843
vc-exact_157_1451,0.014692992903292179
vc-exact_131_2575,0.9690765738487244
vc-exact_157_2530,0.9585774540901184
vc-exact_157_2636,0.9763244390487671
vc-exact_131_2290,0.03744532912969589
vc-exact_157_1029,0.9995248317718506
vc-exact_019_88,0.9999974966049194
vc-exact_157_1872,0.0033904279116541147
vc-exact_131_1861,0.9999954700469971
vc-exact_019_78,0.9999940395355225
vc-exact_131_647,0.02401186339557171
vc-exact_073_27,0.9994794726371765
vc-exact_157_332,0.0275292806327343
vc-exact_131_596,0.0011881589889526367
vc-exact_157_2018,0.9999972581863403
vc-exact_131_203,0.9994994401931763
vc-exact_091_119,5.58840156372753e-08
vc-exact_131_1142,0.9996238946914673
vc-exact_131_1720,3.6205718060955405e-05
vc-exact_083_75,1.0247092177451123e-05
vc-exact_071_90,1.0
vc-exact_091_190,1.0
vc-exact_131_2671,0.9999902248382568
vc-exact_157_593,0.004591156262904406
vc-exact_157_1922,0.9984968900680542
vc-exact_157_2788,0.9994845390319824
vc-exact_131_1785,0.00041123564005829394
vc-exact_157_1246,0.9975173473358154
vc-exact_131_2941,0.05200051888823509
vc-exact_157_1233,0.974998950958252
vc-exact_157_1127,0.9863669276237488
vc-exact_073_29,1.0
vc-exact_037_56,0.0003461215819697827
vc-exact_157_1529,0.999987006187439
vc-exact_157_397,0.00010872830171138048
vc-exact_157_1978,1.0
vc-exact_157_1952,0.9564394354820251
vc-exact_043_156,0.9999871253967285
vc-exact_157_189,0.09365005046129227
vc-exact_083_82,1.0
vc-exact_055_127,9.566761946189217e-06
vc-exact_131_2406,0.9999839067459106
vc-exact_157_2741,0.9998588562011719
vc-exact_131_1931,0.9885233044624329
vc-exact_131_1663,0.9938376545906067
vc-exact_131_415,0.0001370138634229079
vc-exact_131_255,0.014056806452572346
vc-exact_131_235,0.9966532588005066
vc-exact_157_1490,0.9999998807907104
vc-exact_069_167,0.9999998807907104
vc-exact_063_108,1.0
vc-exact_049_38,0.004157799296081066
vc-exact_067_70,1.1770841723546255e-07
vc-exact_157_1538,0.9999953508377075
vc-exact_131_744,0.9997761845588684
vc-exact_157_2514,0.006403642240911722
